pc11_district_id,pc11_state_id,vcf_min,vcf_max,vcf_mean,vcf_num_cells,year
159,09,0,35,2.6827131730546974,66127.67570267183,2016
159,09,0,37,3.9585259205336687,66127.67570222502,2017
159,09,0,36,3.4824041419268754,66127.67570267183,2018
159,09,1,47,4.481641963335451,66127.67570267183,2019
159,09,0,42,7.2276303777388815,66127.67570255815,2020
160,09,0,21,2.136467189608149,63794.90615329738,2001
160,09,0,27,1.969763920229652,63794.90615315151,2002
160,09,0,27,1.738339691816291,63794.90615315151,2003
160,09,0,20,1.970320387540296,63794.90615374007,2004
160,09,0,27,4.9445658698745465,63794.90615315151,2005
160,09,0,29,2.626219599776684,63794.90615315151,2006
160,09,0,25,2.021665633272875,63794.90615304992,2007
160,09,0,26,3.3233578071767123,63794.90615374007,2008
160,09,0,25,1.5804776550353474,63794.90615329738,2009
160,09,0,18,2.302440012700784,63794.90615315151,2010
160,09,0,38,2.5684097411877707,63794.90615315151,2011
160,09,0,20,2.3792705949200124,63794.90615329738,2012
160,09,0,29,4.357886977189807,63794.90615315151,2013
160,09,0,20,3.205738922839003,63794.90615315151,2014
160,09,0,19,3.003626133883606,63794.90615329738,2015
160,09,0,22,2.1669783741705526,63794.90615315151,2016
160,09,0,28,2.9513021202702854,63794.90615329738,2017
160,09,0,29,2.9035659994003638,63794.90615315151,2018
160,09,0,41,3.435376732250761,63794.90615315151,2019
160,09,0,31,6.546753119255532,63794.90615304992,2020
161,09,0,29,4.312147915852994,69092.2014343859,2001
161,09,0,29,3.712674090247414,69092.20143362286,2002
161,09,0,33,2.5816194751748247,69092.20143362286,2003
161,09,0,28,2.9292697818323656,69092.20143442134,2004
161,09,0,22,3.876824334837612,69092.20143362286,2005
161,09,0,34,3.7334351512417214,69092.20143362286,2006
161,09,0,31,2.9803913348805757,69092.20143373928,2007
161,09,0,37,4.773377114661039,69092.20143442134,2008
161,09,0,36,2.5748497439609794,69092.2014343859,2009
161,09,0,30,3.534724305611982,69092.20143362286,2010
161,09,0,38,3.242373318142029,69092.20143362286,2011
161,09,0,23,3.749488725062297,69092.2014343859,2012
161,09,0,42,8.116398996695848,69092.20143362286,2013
161,09,0,30,5.817725298279712,69092.20143362286,2014
